country,ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
USA,AAPL,20/8/21,146.8220825,147.8776376,146.1648449,147.5689392,60549600,0,0
USA,AAPL,23/8/21,147.6884388,149.5605647,147.2702008,149.0825806,60131800,0,0
USA,AAPL,24/8/21,148.8236495,150.2277438,148.5249037,148.9929352,48606400,0,0
USA,AAPL,25/8/21,149.1821248,149.689997,147.1805544,147.738205,58991300,0,0
USA,AAPL,26/8/21,147.7282641,148.4950261,146.8917731,146.9216461,48597200,0,0
USA,AAPL,27/8/21,146.8619023,148.1265839,146.2146325,147.9772186,55802400,0,0
USA,AAPL,30/8/21,148.3755432,152.8467312,147.9871783,152.4782715,90956700,0,0
USA,AAPL,31/8/21,152.0202031,152.1596157,150.6559344,151.1936798,86453100,0,0
USA,AAPL,1/9/21,152.1894853,154.3304684,151.7015334,151.8708191,80313700,0,0
USA,AAPL,2/9/21,153.2251217,154.0715654,151.7612813,153.0060425,71115500,0,0
USA,AAPL,3/9/21,153.1155902,153.9819544,152.4484,153.6533356,57808700,0,0
USA,AAPL,7/9/21,154.3205324,156.6009285,153.7429613,156.0333252,82278300,0,0
USA,AAPL,8/9/21,156.3220883,156.3818344,153.3346614,154.4599304,74420200,0,0
USA,AAPL,9/9/21,154.8383481,155.4557448,153.3047937,153.4243011,57305700,0,0
USA,AAPL,10/9/21,154.350384,154.828368,148.0767847,148.3456573,140893200,0,0
USA,AAPL,13/9/21,149.9987085,150.7853909,148.1265828,148.923233,102404300,0,0
USA,AAPL,14/9/21,149.7198713,150.4368549,146.2942863,147.4992065,109296300,0,0
USA,AAPL,15/9/21,147.9373641,148.8136808,145.7565403,148.4053955,83281300,0,0
USA,AAPL,16/9/21,147.8178731,148.3456506,146.602985,148.1663971,68034100,0,0
USA,AAPL,17/9/21,148.1963033,148.1963033,145.149115,145.4478607,129868800,0,0
USA,AAPL,20/9/21,143.1973387,144.2329734,140.6779432,142.3409424,123478900,0,0
USA,AAPL,21/9/21,143.3267772,143.9939825,142.1816029,142.8288727,75834000,0,0
USA,AAPL,22/9/21,143.8445974,145.8162948,143.0977407,145.238739,76404300,0,0
USA,AAPL,23/9/21,146.0353919,146.4635976,145.0296302,146.2146454,64838200,0,0
USA,AAPL,24/9/21,145.0495312,146.8519429,144.9499443,146.304245,53477900,0,0
USA,AAPL,27/9/21,144.8603292,145.348281,143.2172505,144.7607422,74150700,0,0
USA,AAPL,28/9/21,142.6496269,144.1433403,141.0961674,141.3152466,108972300,0,0
USA,AAPL,29/9/21,141.8729229,143.8446207,141.4347645,142.2314148,74602000,0,0
USA,AAPL,30/9/21,143.0579182,143.7749018,140.687888,140.9069672,89056700,0,0
USA,AAPL,1/10/21,141.3052978,142.3210272,138.5269972,142.0521545,94639600,0,0
USA,AAPL,4/10/21,141.1658688,141.613995,137.6905053,138.5568542,98322000,0,0
USA,AAPL,5/10/21,138.9054099,141.6438848,138.7759499,140.5186157,80861100,0,0
USA,AAPL,6/10/21,138.8854812,141.554242,137.7900852,141.4048767,83221100,0,0
USA,AAPL,7/10/21,142.4604213,143.6155633,142.1218499,142.6894531,61732700,0,0
USA,AAPL,8/10/21,143.4263707,143.575736,141.9625303,142.3011017,58773200,0,0
USA,AAPL,11/10/21,141.6737414,144.2030894,141.2156626,142.2114716,64452200,0,0
USA,AAPL,12/10/21,142.6297239,142.6496443,140.4488997,140.9169312,73035900,0,0
USA,AAPL,13/10/21,140.6480768,140.8073947,138.6166178,140.319458,78762700,0,0
USA,AAPL,14/10/21,141.5144073,143.2769934,140.9169159,143.157486,69907100,0,0
USA,AAPL,15/10/21,143.1674635,144.2927173,142.9085434,144.2329712,67940300,0,0
USA,AAPL,18/10/21,142.8487924,146.2245842,142.5600145,145.9358063,85589200,0,0
USA,AAPL,19/10/21,146.39387,148.544821,145.9358063,148.1365356,76378900,0,0
USA,AAPL,20/10/21,148.0767946,149.1223971,147.4992235,148.6344452,58418800,0,0
USA,AAPL,21/10/21,148.1863255,149.0128487,147.2502626,148.8535156,61421000,0,0
USA,AAPL,22/10/21,149.0626578,149.5505945,148.0170553,148.0668488,58883400,0,0
USA,AAPL,25/10/21,148.0568697,148.7439804,147.0013147,148.0170441,50720600,0,0
USA,AAPL,26/10/21,148.7041512,150.2078173,148.3854851,148.6941986,60893400,0,0
USA,AAPL,27/10/21,148.7340229,149.1024673,147.8676739,148.2261658,56094900,0,0
USA,AAPL,28/10/21,149.192113,152.5280641,149.092526,151.9305878,100077900,0,0
USA,AAPL,29/10/21,146.6029913,149.3115928,145.7963885,149.1721802,124953200,0,0
USA,AAPL,1/11/21,148.3655817,149.0725975,147.1805666,148.3357086,74588300,0,0
USA,AAPL,2/11/21,148.0369651,150.9347728,148.0269972,149.3912659,69122000,0,0
USA,AAPL,3/11/21,149.7597218,151.3331019,149.1921185,150.8551178,54511500,0,0
USA,AAPL,4/11/21,150.9447283,151.7911568,150.0086654,150.3273315,60394600,0,0
USA,AAPL,5/11/21,151.4741754,151.7833242,149.6491835,150.8658447,65463900,0.22,0
USA,AAPL,8/11/21,150.9954982,151.1550638,149.7489202,150.0281525,55020900,0,0
USA,AAPL,9/11/21,149.7887946,151.015423,149.6491785,150.3971252,56787900,0,0
USA,AAPL,10/11/21,149.6093022,149.7190017,147.4452447,147.5150452,65187100,0,0
USA,AAPL,11/11/21,148.552207,149.0209063,147.2756972,147.4651794,41000000,0,0
USA,AAPL,12/11/21,148.0236343,149.9882422,147.0762381,149.5793762,63804000,0,0
USA,AAPL,15/11/21,149.9583224,151.4641981,149.0208934,149.5893402,59222800,0,0
USA,AAPL,16/11/21,149.5295133,151.0752729,148.9311498,150.5866089,59256200,0,0
USA,AAPL,17/11/21,150.5866051,154.5756543,150.576638,153.0697937,88807000,0,0
USA,AAPL,18/11/21,153.2891904,158.2356028,152.6309937,157.4377899,137827700,0,0
USA,AAPL,19/11/21,157.2184037,160.5791882,156.1014747,160.1104736,117305600,0,0
USA,AAPL,22/11/21,161.2373594,165.2463581,160.5592283,160.5791779,117467900,0,0
USA,AAPL,23/11/21,160.6788945,161.3570408,158.6245367,160.9681091,96041900,0,0
USA,AAPL,24/11/21,160.3099289,161.696123,159.202967,161.4966736,69463600,0,0
USA,AAPL,26/11/21,159.1331606,160.0107411,155.9319418,156.3807068,76959800,0,0
USA,AAPL,29/11/21,158.9336868,160.7487114,158.3552728,159.8013153,88748200,0,0
USA,AAPL,30/11/21,159.5520124,165.0668721,159.4821967,164.8474731,174048100,0,0
USA,AAPL,1/12/21,167.0214964,169.8337836,164.0795755,164.318924,152052500,0,0
USA,AAPL,2/12/21,158.30543,163.7504739,157.368001,163.311676,136739200,0,0
USA,AAPL,3/12/21,163.5709666,164.5083956,159.2827357,161.3969269,118023100,0,0
USA,AAPL,6/12/21,163.8402222,167.4204055,163.830255,164.8674164,107497000,0,0
USA,AAPL,7/12/21,168.6171078,171.1102635,167.8791283,170.7113495,120405400,0,0
USA,AAPL,8/12/21,171.6587719,175.4782885,170.2326788,174.6006927,116998900,0,0
USA,AAPL,9/12/21,174.4311554,176.2661145,173.4438603,174.0821075,108923700,0,0
USA,AAPL,10/12/21,174.7303424,179.1382401,174.2117617,178.958725,115402700,0,0
USA,AAPL,13/12/21,180.6241414,181.6313861,175.0494488,175.2588806,153237000,0,0
USA,AAPL,14/12/21,174.7702322,177.2534211,171.7385613,173.8527527,139380400,0,0
USA,AAPL,15/12/21,174.6306114,179.0085925,171.8382737,178.8091431,131063300,0,0
USA,AAPL,16/12/21,178.7891923,180.6441009,170.2825457,171.7884064,150185800,0,0
USA,AAPL,17/12/21,169.4647841,172.9951014,169.2254509,170.6714783,195432700,0,0
USA,AAPL,20/12/21,167.8193015,170.1130079,167.0015543,169.2852783,107499100,0,0
USA,AAPL,21/12/21,171.0903103,172.7258198,168.6569879,172.5164032,91185900,0,0
USA,AAPL,22/12/21,172.5662611,175.3785481,171.6786983,175.1591492,92135300,0,0
USA,AAPL,23/12/21,175.3685935,176.3658559,174.7901795,175.7974091,68356600,0,0
USA,AAPL,27/12/21,176.6051835,179.9260689,176.5852492,179.836319,74919600,0,0
USA,AAPL,28/12/21,179.6667771,180.8335721,178.0412347,178.7991486,79144300,0,0
USA,AAPL,29/12/21,178.8390499,180.1354939,177.6523053,178.888916,62348900,0,0
USA,AAPL,30/12/21,178.9786704,180.075665,177.6024435,177.7121429,59773000,0,0
USA,AAPL,31/12/21,177.602443,178.7393215,176.7747135,177.0838776,64062300,0,0
USA,AAPL,3/1/22,177.3431544,182.379332,177.2234878,181.5117035,104487900,0,0
USA,AAPL,4/1/22,182.1300249,182.4391738,178.6296244,179.2080383,99310400,0,0
USA,AAPL,5/1/22,179.1182789,179.6767433,174.1618841,174.4411163,94537600,0,0
USA,AAPL,6/1/22,172.2272096,174.8200979,171.170114,171.529129,96904000,0,0
USA,AAPL,7/1/22,172.4166843,173.6632622,170.5617757,171.6986542,86709100,0,0
USA,AAPL,10/1/22,168.6171111,172.0277463,167.7095987,171.7185974,106765600,0,0
USA,AAPL,11/1/22,171.8482542,174.7004099,170.3523606,174.6006927,76138300,0,0
USA,AAPL,12/1/22,175.6378349,176.6949305,174.341406,175.0494537,74805200,0,0
USA,AAPL,13/1/22,175.2987654,176.1364621,171.3196834,171.7185974,84505800,0,0
USA,AAPL,14/1/22,170.8709318,173.3042544,170.6216162,172.5962067,80440800,0,0
USA,AAPL,18/1/22,171.0404541,172.067633,168.9462123,169.335144,90956700,0,0
USA,AAPL,19/1/22,169.534601,170.6116461,165.4857182,165.7749176,94815000,0,0
USA,AAPL,20/1/22,166.5228552,169.2154604,163.7305177,164.0596161,91420500,0,0
USA,AAPL,21/1/22,163.9698696,165.8746443,161.8556783,161.9653778,122848900,0,0
USA,AAPL,24/1/22,159.5819103,161.855667,154.2764678,161.1775208,162294600,0,0
USA,AAPL,25/1/22,158.5447622,162.3144126,156.5901365,159.3425751,115798400,0,0
USA,AAPL,26/1/22,163.0523899,163.9399528,157.3879472,159.2528229,108275300,0,0
USA,AAPL,27/1/22,162.0052719,163.391466,157.8466896,158.7841187,121954600,0,0
USA,AAPL,28/1/22,165.2563462,169.8836427,162.3543092,169.8636932,179935700,0,0
USA,MSFT,27/8/20,220.0051268,228.1582119,216.5602925,223.6473694,57602200,0,0
USA,MSFT,28/8/20,225.226627,227.6547935,223.647345,225.9471893,26292900,0,0
USA,MSFT,31/8/20,224.0619215,225.7399153,221.406736,222.6109467,28774200,0,0
USA,MSFT,1/9/20,222.5911852,224.5060779,221.525162,224.3284149,25725500,0,0
USA,MSFT,2/9/20,225.0193561,229.8460636,224.4073856,228.6517181,34080800,0,0
USA,MSFT,3/9/20,226.3025451,226.3420208,212.1777629,214.4874725,58400300,0,0
USA,MSFT,4/9/20,212.315979,215.5337796,202.53424,211.4769745,59664100,0,0
USA,MSFT,8/9/20,203.8272517,207.3115614,199.582904,200.0369568,52924300,0,0
USA,MSFT,9/9/20,204.9130396,212.0593227,204.0246793,208.5552673,45679000,0,0
USA,MSFT,10/9/20,210.6379339,211.9606016,201.468182,202.7118683,35461500,0,0
USA,MSFT,11/9/20,204.5182053,205.9297046,198.6353541,201.3892365,33620100,0,0
USA,MSFT,14/9/20,201.5965185,206.4923125,201.3892299,202.7513733,30375800,0,0
USA,MSFT,15/9/20,205.7224024,207.0648005,204.2516822,206.0777435,21823900,0,0
USA,MSFT,16/9/20,207.8939259,207.9235364,201.9913297,202.3960266,26328100,0,0
USA,MSFT,17/9/20,197.4607235,201.6853256,197.371892,200.2837067,34011300,0,0
USA,MSFT,18/9/20,200.1751364,201.0141257,193.7099108,197.7963257,55225300,0,0
USA,MSFT,21/9/20,194.6377573,200.0863157,193.8382436,199.9185028,39839700,0,0
USA,MSFT,22/9/20,202.4058815,205.4065428,199.4644562,204.7353363,33517100,0,0
USA,MSFT,23/9/20,205.2091276,205.406551,197.4409944,197.9937439,30803800,0,0
USA,MSFT,24/9/20,197.2633078,202.9092739,196.6217118,200.5600739,31202500,0,0
USA,MSFT,25/9/20,200.9154505,206.3343836,199.9185133,205.130188,29437300,0,0
USA,MSFT,28/9/20,208.1505666,209.8186952,205.3670589,206.7292023,32004900,0,0
USA,MSFT,29/9/20,206.6403682,207.3510504,204.1332352,204.5774078,24221900,0,0
USA,MSFT,30/9/20,205.0413273,209.2363191,203.8667272,207.6076813,33829100,0,0
USA,MSFT,1/10/20,210.7267809,211.2203094,208.5848693,209.7101135,27158400,0,0
USA,MSFT,2/10/20,205.307826,208.2591314,202.8796595,203.5212555,33154800,0,0
USA,MSFT,5/10/20,204.5379399,207.686654,204.3010408,207.6570435,21331600,0,0
USA,MSFT,6/10/20,206.1172275,207.4596104,202.1689999,203.2448883,28554300,0,0
USA,MSFT,7/10/20,204.3799992,207.3905257,204.0444034,207.114151,25681100,0,0
USA,MSFT,8/10/20,207.7853452,208.4565517,205.6237032,207.8544464,19925800,0,0
USA,MSFT,9/10/20,208.4960167,213.0660947,208.4960167,213.0167389,26458000,0,0
USA,MSFT,12/10/20,215.9581591,220.9625445,214.0037908,218.5343781,40461400,0,0
USA,MSFT,13/10/20,219.8373223,222.2950995,217.5769535,219.9755096,28950800,0,0
USA,MSFT,14/10/20,220.1136897,221.3179004,216.2937843,218.0013885,23421700,0,0
USA,MSFT,15/10/20,214.2900618,217.5078619,213.2141583,216.816925,22733100,0,0
USA,MSFT,16/10/20,217.3005733,219.4128745,216.4813293,216.816925,26057900,0,0
USA,MSFT,19/10/20,217.5670763,219.4227481,210.9537982,211.4473267,27625800,0,0
USA,MSFT,20/10/20,213.0068896,214.5565612,210.3319587,211.8717651,22753500,0,0
USA,MSFT,21/10/20,210.3615729,214.1123923,210.3615729,212.0198364,22724900,0,0
USA,MSFT,22/10/20,211.1610766,213.2635126,208.9599439,212.1086578,22351500,0,0
USA,MSFT,23/10/20,212.2468397,213.4806608,210.4010481,213.4313049,18879600,0,0
USA,MSFT,26/10/20,211.0821404,213.5399026,205.4065628,207.3609314,37111600,0,0
USA,MSFT,27/10/20,208.8513654,211.8915024,207.6076791,210.4898834,36700300,0,0
USA,MSFT,28/10/20,204.9821058,206.1369606,199.4842067,200.0566864,51195600,0,0
USA,MSFT,29/10/20,201.428701,204.6761115,200.7377492,202.070282,31432600,0,0
USA,MSFT,30/10/20,200.8660784,201.6458467,197.0362928,199.849411,36953700,0,0
USA,MSFT,2/11/20,201.6458351,202.6230268,197.5298099,199.7112122,30842200,0,0
USA,MSFT,3/11/20,201.2510454,205.4262921,200.4910073,203.7581635,27512000,0,0
USA,MSFT,4/11/20,211.2499286,215.4942764,209.6706314,213.5892487,42311800,0,0
USA,MSFT,5/11/20,219.1661117,221.2191919,218.2876317,220.3999329,36080100,0,0
USA,MSFT,6/11/20,219.3832616,221.4560872,215.2080152,220.8243713,25231900,0,0
USA,MSFT,9/11/20,221.5350674,225.1674298,215.0599761,215.5633698,44395000,0,0
USA,MSFT,10/11/20,211.7236881,213.6978017,207.0055577,208.2788544,44045100,0,0
USA,MSFT,11/11/20,209.6410018,215.2178669,209.4534586,213.7471619,29440800,0,0
USA,MSFT,12/11/20,214.3986145,216.2740164,211.6842083,212.6515198,21593900,0,0
USA,MSFT,13/11/20,213.5596349,214.6059128,211.3881127,213.7076874,18621100,0,0
USA,MSFT,16/11/20,212.0889106,214.9217741,211.7434497,214.4183655,24953300,0,0
USA,MSFT,17/11/20,213.302992,214.8625286,211.3091329,211.6842194,24154100,0,0
USA,MSFT,18/11/20,211.4368177,212.9410764,208.7449926,208.8934479,28372800,0.56,0
USA,MSFT,19/11/20,209.1903386,210.8232404,207.755347,210.2195587,24792700,0,0
USA,MSFT,20/11/20,210.0018345,211.0805396,207.8246271,208.2105865,22843100,0,0
USA,MSFT,23/11/20,208.7647665,210.0908818,206.0036747,207.9334717,25683500,0,0
USA,MSFT,24/11/20,207.4188515,212.0305822,206.6964179,211.6446228,33979700,0,0
USA,MSFT,25/11/20,212.8817014,213.0598296,210.2591585,211.654541,21012900,0,0
USA,MSFT,27/11/20,212.6244044,214.029693,211.8227824,213.0004578,14512200,0,0
USA,MSFT,30/11/20,211.8821661,212.5353177,208.6559264,211.852478,33064800,0,0
USA,MSFT,1/12/20,212.2878893,215.0687933,211.1399172,213.9702911,30904500,0,0
USA,MSFT,2/12/20,212.6540931,213.2379777,210.5956377,213.1390076,23724500,0,0
USA,MSFT,3/12/20,212.3868685,214.1385374,211.4368065,212.0207062,25120900,0,0
USA,MSFT,4/12/20,212.0009162,213.1489035,210.971681,212.1394653,24666000,0,0
USA,MSFT,7/12/20,212.1493483,213.3072265,210.7836539,212.0701752,24620000,0,0
USA,MSFT,8/12/20,211.7534931,214.7026191,210.6846789,213.7723541,23284100,0,0
USA,MSFT,9/12/20,212.9311822,213.0004493,209.0221029,209.6059875,32440600,0,0
USA,MSFT,10/12/20,209.5763,210.8727275,208.1809025,208.3392487,26733300,0,0
USA,MSFT,11/12/20,207.874118,211.1102487,206.943853,211.0508575,30979400,0,0
USA,MSFT,14/12/20,210.8925135,213.9702978,210.6747913,211.9811096,28798400,0,0
USA,MSFT,15/12/20,212.9410854,213.1884957,210.0414441,211.9118652,27000600,0,0
USA,MSFT,16/12/20,212.5254112,217.8298878,212.4957232,217.0084839,35023300,0,0
USA,MSFT,17/12/20,217.5923844,218.6018226,215.6625873,217.147049,32515800,0,0
USA,MSFT,18/12/20,216.3256378,217.414249,213.7822681,216.3256378,63354900,0,0
USA,MSFT,21/12/20,215.2964257,221.6796078,215.0292183,220.2842102,37181900,0,0
USA,MSFT,22/12/20,220.3831727,223.2927198,219.5518778,221.620224,22612200,0,0
USA,MSFT,23/12/20,220.7988149,221.2441504,218.5127465,218.7304688,18699600,0,0
USA,MSFT,24/12/20,219.1263262,221.2936426,218.908604,220.4425507,10550600,0,0
USA,MSFT,28/12/20,222.1249273,223.688562,220.7097479,222.6296539,17933500,0,0
USA,MSFT,29/12/20,223.9656771,224.8266601,221.2639611,221.8280487,17403200,0,0
USA,MSFT,30/12/20,222.89685,223.2927155,219.1758051,219.3836212,20272300,0,0
USA,MSFT,31/12/20,219.403424,220.6899604,217.4043448,220.1159668,20942100,0,0
USA,MSFT,4/1/21,220.2248262,220.6899587,212.5847959,215.434967,37130100,0,0
USA,MSFT,5/1/21,215.009422,216.2563795,213.4655843,215.6427917,23823000,0,0
USA,MSFT,6/1/21,209.9721422,214.2473988,209.744529,210.0513153,35930700,0,0
USA,MSFT,7/1/21,211.8227729,217.0678737,211.4962046,216.0287476,27694500,0,0
USA,MSFT,8/1/21,216.4147057,218.2950328,214.7818039,217.3449707,22956200,0,0
USA,MSFT,11/1/21,216.2068893,216.6423338,214.4849084,215.2370453,23031300,0,0
USA,MSFT,12/1/21,214.2572806,214.8510713,211.1102294,212.703537,23249300,0,0
USA,MSFT,13/1/21,211.8029937,214.5146007,211.7139146,214.0989532,20087100,0,0
USA,MSFT,14/1/21,213.6734167,215.2073635,210.5362562,210.8133545,29480800,0,0
USA,MSFT,15/1/21,211.3081721,212.2879071,209.8336014,210.4471741,31746500,0,0
USA,MSFT,19/1/21,211.5357848,214.7323213,210.4273916,214.1979218,30480900,0,0
USA,MSFT,20/1/21,215.4448516,223.451044,215.0390951,222.0160675,37777300,0,0
USA,MSFT,21/1/21,222.3723648,223.9557967,220.1159842,222.6395721,30709400,0,0
USA,MSFT,22/1/21,224.7276895,227.6867216,223.4609501,223.6093903,30172700,0,0
USA,MSFT,25/1/21,226.7465568,227.3997235,221.8973216,227.1523132,33152100,0,0
USA,MSFT,26/1/21,229.4581768,231.7541362,227.6966169,229.9233093,49169600,0,0
USA,MSFT,27/1/21,235.5345873,237.949314,227.7560074,230.4874115,69870600,0,0
USA,MSFT,28/1/21,233.1693251,240.1265004,232.6547076,236.4549255,49111200,0,0
USA,MSFT,29/1/21,233.5454119,235.5543822,228.9534777,229.5571594,42503100,0,0
USA,MSFT,1/2/21,232.6250315,239.9879636,230.0222706,237.1674805,33314200,0,0
USA,MSFT,2/2/21,238.800412,239.7999442,236.217448,237.0289459,25916300,0,0
USA,MSFT,3/2/21,237.0883113,242.551119,236.7815099,240.4827728,27158100,0,0
USA,MSFT,4/2/21,240.146297,240.7202906,237.8800105,239.5030212,25296100,0,0
USA,MSFT,5/2/21,239.7207586,240.7598848,237.9295106,239.6910706,18054800,0,0
USA,MSFT,8/2/21,240.6312312,241.1557398,238.3154746,239.9582825,22211900,0,0
USA,MSFT,9/2/21,239.3644849,242.224547,238.8795704,241.244812,23565000,0,0
USA,MSFT,10/2/21,242.4620519,243.3725199,238.3946267,240.3046417,22186700,0,0
USA,MSFT,11/2/21,242.2443562,242.6105186,239.6415952,241.9573669,15751100,0,0
USA,MSFT,12/2/21,241.4031467,242.7589653,240.2155804,242.452179,16561100,0,0
USA,MSFT,16/2/21,242.4917463,243.5803575,240.403603,241.1755219,26728500,0,0
USA,MSFT,17/2/21,239.3702388,242.3360711,238.9933042,242.2269592,21653500,0.56,0
USA,MSFT,18/2/21,239.8463548,241.959135,238.9139472,241.8202667,16925600,0,0
USA,MSFT,19/2/21,241.7806089,241.8897208,238.2394457,239.0230713,25262600,0,0
USA,MSFT,22/2/21,235.5017262,236.0076001,230.5222818,232.6152344,36446900,0,0
USA,MSFT,23/2/21,228.4690209,232.9326625,226.8819422,231.3852692,30228700,0,0
USA,MSFT,24/2/21,228.1515956,233.2996647,227.1497615,232.6549225,26339700,0,0
USA,MSFT,25/2/21,230.2048925,232.6946073,226.0388298,227.1398621,39542200,0,0
USA,MSFT,26/2/21,229.6593335,233.4683043,227.6854064,230.5024719,37819200,0,0
USA,MSFT,1/3/21,233.9940138,235.5513361,231.2662328,235.0256195,25324000,0,0
USA,MSFT,2/3/21,235.0950525,235.3827179,231.5638182,231.980423,22812500,0,0
USA,MSFT,3/3/21,230.2842449,231.6927701,225.4238259,225.721405,34029500,0,0
USA,MSFT,4/3/21,224.9080307,230.6115728,222.4480573,224.8981018,44727800,0,0
USA,MSFT,5/3/21,227.6655636,231.3852649,224.6302898,229.7287598,41872800,0,0
USA,MSFT,8/3/21,229.5006036,231.4844443,225.2948711,225.5527649,35267400,0,0
USA,MSFT,9/3/21,230.9984063,233.4782071,229.7981761,231.8911285,33080500,0,0
USA,MSFT,10/3/21,235.0851266,235.0851266,230.1651949,230.5421295,29746800,0,0
USA,MSFT,11/3/21,233.0616003,237.2375763,232.416843,235.2140656,29907600,0,0
USA,MSFT,12/3/21,232.1192983,233.9146871,231.3456016,233.8452454,22653700,0,0
USA,MSFT,15/3/21,233.0616237,233.2897611,229.9370653,232.9128265,26034900,0,0
USA,MSFT,16/3/21,234.3709442,238.120402,234.0336949,235.7893982,28092200,0,0
USA,MSFT,17/3/21,234.2419931,236.6226111,231.3455874,235.1248016,29562100,0,0
USA,MSFT,18/3/21,230.6810107,232.2978458,228.4690324,228.8558807,34833000,0,0
USA,MSFT,19/3/21,229.1534459,230.5917274,227.4969407,228.4888611,46430700,0,0
USA,MSFT,22/3/21,228.4095119,234.9859338,228.2805574,234.0832977,30127000,0,0
USA,MSFT,23/3/21,235.571177,239.1024111,235.1545722,235.6604462,31638400,0,0
USA,MSFT,24/3/21,235.9282758,236.0770579,233.4187184,233.5575867,25620100,0,0
USA,MSFT,25/3/21,233.3988749,235.0256237,229.699016,230.4627838,34061900,0,0
USA,MSFT,26/3/21,229.6791606,234.7974733,229.6791606,234.5693207,25479900,0,0
USA,MSFT,29/3/21,234.6784389,234.8867488,230.0065024,233.3393555,25227500,0,0
USA,MSFT,30/3/21,231.6431646,231.9605864,229.2328053,229.9767456,24792000,0,0
USA,MSFT,31/3/21,231.0281737,237.1681631,230.5123709,233.8650665,43623500,0,0
USA,MSFT,1/4/21,236.5432509,240.877938,236.1266461,240.3919067,30338000,0,0
USA,MSFT,5/4/21,240.798572,247.9404104,240.7390592,247.0576019,36910600,0,0
USA,MSFT,6/4/21,245.609396,247.3849268,244.8852984,245.8573761,22931900,0,0
USA,MSFT,7/4/21,245.8077951,248.902582,245.1928093,247.8809052,22719800,0,0
USA,MSFT,8/4/21,250.7277094,252.0866354,249.9639265,251.2038269,23625200,0,0
USA,MSFT,9/4/21,250.8269033,253.9217052,250.4003848,253.7828369,24326800,0,0
USA,MSFT,12/4/21,252.6520448,255.5881357,252.5627604,253.8423462,27148700,0,0
USA,MSFT,13/4/21,255.1814466,257.0958456,254.7548978,256.4014893,23837500,0,0
USA,MSFT,14/4/21,255.3996616,256.7387298,253.0983991,253.5249176,23070900,0,0
USA,MSFT,15/4/21,255.8460285,257.8298693,255.6476626,257.4033508,25627500,0,0
USA,MSFT,16/4/21,257.3735728,258.8912098,255.5186866,258.6333008,24878600,0,0
USA,MSFT,19/4/21,258.0877718,259.3673576,255.7369253,256.6494751,23209300,0,0
USA,MSFT,20/4/21,255.736923,258.0976983,254.7648301,256.1733704,19722900,0,0
USA,MSFT,21/4/21,256.8478756,258.5738075,255.1715277,258.4746094,24030400,0,0
USA,MSFT,22/4/21,258.1075945,259.6649168,253.5745262,255.0921783,25606200,0,0
USA,MSFT,23/4/21,255.7964698,259.3971462,255.1913826,259.0400391,21462600,0,0
USA,MSFT,26/4/21,259.5459251,260.3196219,258.0679732,259.4367981,19763300,0,0
USA,MSFT,27/4/21,259.4665301,261.0635377,258.0183347,259.8533936,31014200,0,0
USA,MSFT,28/4/21,254.0109582,254.4672634,250.9062577,252.5032501,46903100,0,0
USA,MSFT,29/4/21,253.3959954,254.0308239,246.9881829,250.4698181,40589000,0,0
USA,MSFT,30/4/21,247.7221983,251.0352087,247.5833301,250.1424713,30945100,0,0
USA,MSFT,3/5/21,251.352624,252.2949605,249.0910467,249.8250732,19626600,0,0
USA,MSFT,4/5/21,248.9422633,249.1803297,243.7743514,245.7879486,32756100,0,0
USA,MSFT,5/5/21,247.0477081,247.4841555,243.8338954,244.4786377,21901300,0,0
USA,MSFT,6/5/21,244.4587675,247.8412195,242.7129931,247.712265,26491100,0,0
USA,MSFT,7/5/21,250.1127343,252.2453723,249.1406565,250.4202423,27032900,0,0
USA,MSFT,10/5/21,248.8430653,249.6961174,245.1233638,245.1828766,29299900,0,0
USA,MSFT,11/5/21,242.5741358,244.6075756,240.6101377,244.2405548,33641600,0,0
USA,MSFT,12/5/21,240.213371,242.4055218,236.1465062,237.068985,36684400,0,0
USA,MSFT,13/5/21,239.8463484,243.6156489,239.4694138,241.0664063,29624300,0,0
USA,MSFT,14/5/21,243.5958073,247.1667116,243.5065381,246.1450348,23901100,0,0
USA,MSFT,17/5/21,244.5579769,244.597647,241.5524593,243.1990356,24970200,0,0
USA,MSFT,18/5/21,244.2802256,244.4190939,240.9374438,241.1159973,20168000,0,0
USA,MSFT,19/5/21,237.9245837,241.8218882,237.2187025,241.7125244,25739800,0.56,0
USA,MSFT,20/5/21,242.5476698,246.5145611,242.4482427,245.0530701,21800700,0,0
USA,MSFT,21/5/21,246.1367711,246.8923658,243.3231528,243.7506561,21863100,0,0
USA,MSFT,24/5/21,246.3555053,249.7060063,246.0771275,249.3282013,21411500,0,0
USA,MSFT,25/5/21,250.3124699,251.2867923,249.3679727,250.2627563,17704300,0,0
USA,MSFT,26/5/21,249.9744227,251.4756908,249.2983667,250.0340881,17771600,0,0
USA,MSFT,27/5/21,249.7159473,250.0241503,247.8070643,247.8667145,24426200,0,0
USA,MSFT,28/5/21,249.5469237,250.6206733,248.1152577,248.2345581,18270200,0,0
USA,MSFT,1/6/21,249.7755721,249.8352223,245.5303029,245.9677429,23213300,0,0
USA,MSFT,2/6/21,246.6935287,247.8269284,244.4167775,245.8683319,19406700,0,0
USA,MSFT,3/6/21,243.8003983,244.9139097,241.5932489,244.2875671,25307700,0,0
